coverage	n
17044	0
17045	0
17046	0
17047	0
17048	0
17049	0
17050	0
17051	0
17052	0
17053	0
17054	0
17055	0
17056	0
17057	0
17058	1
17059	0
17060	0
17061	0
17062	0
17063	0
17064	1
17065	0
17066	0
17067	0
17068	0
17069	0
17070	0
17071	0
17072	0
17073	0
17074	0
17075	0
17076	0
17077	0
17078	0
17079	0
17080	0
17081	0
17082	1
17083	0
17084	0
17085	0
17086	0
17087	0
17088	0
17089	0
17090	0
17091	0
17092	0
17093	0
17094	0
17095	0
17096	0
17097	0
17098	0
17099	0
17100	0
17101	0
17102	0
17103	0
17104	0
17105	0
17106	0
17107	0
17108	0
17109	0
17110	0
17111	0
17112	0
17113	0
17114	0
17115	0
17116	0
17117	0
17118	0
17119	0
17120	0
17121	0
17122	0
17123	0
17124	0
17125	0
17126	0
17127	0
17128	0
17129	0
17130	1
17131	0
17132	0
17133	0
17134	0
17135	0
17136	0
17137	0
17138	0
17139	0
17140	0
17141	0
17142	0
17143	0
17144	0
17145	0
17146	0
17147	0
17148	0
17149	0
17150	0
17151	0
17152	0
17153	0
17154	0
17155	0
17156	0
17157	0
17158	0
17159	0
17160	0
17161	0
17162	0
17163	0
17164	1
17165	0
17166	0
17167	0
17168	0
17169	0
17170	0
17171	0
17172	0
17173	0
17174	0
17175	0
17176	0
17177	0
17178	0
17179	0
17180	0
17181	0
17182	0
17183	0
17184	0
17185	0
17186	0
17187	0
17188	0
17189	0
17190	0
17191	0
17192	0
17193	0
17194	0
17195	0
17196	0
17197	0
17198	0
17199	0
17200	1
17201	0
17202	0
17203	0
17204	0
17205	0
17206	0
17207	0
17208	0
17209	0
17210	0
17211	0
17212	0
17213	0
17214	0
17215	0
17216	1
17217	0
17218	0
17219	0
17220	0
17221	0
17222	0
17223	0
17224	0
17225	0
17226	0
17227	0
17228	0
17229	0
17230	0
17231	0
17232	0
17233	0
17234	0
17235	0
17236	0
17237	0
17238	0
17239	0
17240	0
17241	0
17242	0
17243	1
17244	0
17245	0
17246	1
17247	0
17248	0
17249	0
17250	0
17251	0
17252	1
17253	0
17254	0
17255	1
17256	1
17257	0
17258	1
17259	0
17260	2
17261	0
17262	0
17263	1
17264	0
17265	3
17266	2
17267	2
17268	1
17269	0
17270	1
17271	0
17272	0
17273	0
17274	0
17275	0
17276	0
17277	0
17278	0
17279	1
17280	0
17281	0
17282	0
17283	0
17284	0
17285	0
17286	0
17287	0
17288	0
17289	0
17290	0
17291	0
17292	0
17293	0
17294	0
17295	0
17296	0
17297	0
17298	0
17299	0
17300	0
17301	0
17302	0
17303	0
17304	0
17305	0
17306	0
17307	0
17308	0
17309	0
17310	0
17311	0
17312	0
17313	1
17314	0
17315	0
17316	0
17317	0
17318	0
17319	0
17320	0
17321	0
17322	0
17323	0
17324	0
17325	0
17326	0
17327	0
17328	0
17329	0
17330	0
17331	0
17332	0
17333	0
17334	0
17335	0
17336	0
17337	0
17338	0
17339	0
17340	0
17341	0
17342	0
17343	0
17344	0
17345	1
17346	0
17347	0
17348	0
17349	0
17350	0
17351	0
17352	0
17353	0
17354	0
17355	0
17356	0
17357	0
17358	0
17359	0
17360	0
17361	0
17362	0
17363	0
17364	0
17365	0
17366	0
17367	0
17368	0
17369	0
17370	0
17371	0
17372	0
17373	0
17374	0
17375	0
17376	0
17377	0
17378	0
17379	0
17380	0
17381	0
17382	1
17383	0
17384	0
17385	0
17386	0
17387	0
17388	0
17389	0
17390	0
17391	0
17392	0
17393	0
17394	0
17395	0
17396	0
17397	1
17398	0
17399	0
17400	0
17401	0
17402	0
17403	0
17404	0
17405	0
17406	0
17407	0
17408	0
17409	0
17410	0
17411	0
17412	0
17413	0
17414	0
17415	0
17416	0
17417	0
17418	0
17419	0
17420	0
17421	0
17422	0
17423	0
17424	0
17425	0
17426	0
17427	0
17428	0
17429	0
17430	0
17431	0
17432	0
17433	0
17434	0
17435	0
17436	0
17437	0
17438	0
17439	0
17440	0
17441	0
17442	0
17443	0
17444	0
17445	1
17446	0
17447	0
17448	0
17449	0
17450	1
17451	0
17452	0
17453	0
17454	0
17455	0
17456	1
17457	0
17458	0
17459	0
17460	0
17461	1
17462	0
17463	0
17464	1
17465	0
17466	0
17467	0
17468	0
17469	0
17470	0
17471	0
17472	0
17473	0
17474	0
17475	0
17476	0
17477	0
17478	0
17479	1
17480	0
17481	0
17482	0
17483	0
17484	0
17485	0
17486	0
17487	0
17488	0
17489	0
17490	0
17491	0
17492	1
17493	0
17494	0
17495	0
17496	0
17497	0
17498	0
17499	0
17500	0
17501	0
17502	0
17503	0
17504	0
17505	1
17506	0
17507	0
17508	0
17509	0
17510	0
17511	0
17512	0
17513	0
17514	0
17515	0
17516	0
17517	0
17518	0
17519	0
17520	1
17521	0
17522	0
17523	0
17524	0
17525	0
17526	0
17527	0
17528	0
17529	0
17530	0
17531	0
17532	0
17533	0
17534	0
17535	1
17536	0
17537	0
17538	0
17539	0
17540	0
17541	1
17542	0
17543	1
17544	2
17545	0
17546	1
17547	1
17548	1
17549	1
17550	0
17551	0
17552	0
17553	0
17554	0
17555	0
17556	0
17557	1
17558	0
17559	0
17560	0
17561	1
17562	1
17563	0
17564	0
17565	0
17566	0
17567	1
17568	0
17569	2
17570	1
17571	1
17572	2
17573	0
17574	2
17575	0
17576	2
17577	0
17578	0
17579	0
17580	0
17581	1
17582	0
17583	0
17584	1
17585	1
17586	3
17587	4
17588	5
17589	5
17590	6
17591	3
17592	1
17593	1
17594	0
17595	3
17596	3
17597	3
17598	2
17599	2
17600	1
17601	0
17602	0
17603	0
17604	0
17605	0
17606	0
17607	0
17608	0
17609	0
17610	0
17611	0
17612	0
17613	0
17614	0
17615	1
17616	0
17617	0
17618	0
17619	0
17620	1
17621	0
17622	0
17623	0
17624	0
17625	0
17626	0
17627	0
17628	0
17629	0
17630	0
17631	0
17632	0
17633	0
17634	0
17635	0
17636	0
17637	1
17638	0
17639	1
17640	0
17641	0
17642	0
17643	0
17644	0
17645	0
17646	1
17647	0
17648	0
17649	0
17650	0
17651	0
17652	0
17653	0
17654	0
17655	0
17656	1
17657	1
17658	0
17659	0
17660	0
17661	0
17662	0
17663	1
17664	1
17665	0
17666	1
17667	0
17668	0
17669	0
17670	1
17671	1
17672	1
17673	0
17674	0
17675	0
17676	1
17677	0
17678	0
17679	0
17680	0
17681	0
17682	1
17683	0
17684	1
17685	0
17686	0
17687	0
17688	0
17689	2
17690	0
17691	0
17692	1
17693	1
17694	0
17695	1
17696	1
17697	0
17698	1
17699	2
17700	0
17701	0
17702	2
17703	4
17704	2
17705	1
17706	2
17707	0
17708	2
17709	3
17710	4
17711	2
17712	1
17713	1
17714	3
17715	2
17716	4
17717	2
17718	1
17719	0
17720	0
17721	0
17722	0
17723	0
17724	0
17725	0
17726	0
17727	0
17728	1
17729	0
17730	0
17731	0
17732	1
17733	0
17734	0
17735	0
17736	0
17737	0
17738	0
17739	0
17740	1
17741	0
17742	0
17743	0
17744	0
17745	1
17746	1
17747	0
17748	0
17749	0
17750	1
17751	0
17752	0
17753	0
17754	0
17755	0
17756	0
17757	2
17758	0
17759	0
17760	0
17761	2
17762	0
17763	0
17764	0
17765	0
17766	0
17767	1
17768	0
17769	0
17770	2
17771	0
17772	1
17773	0
17774	0
17775	0
17776	0
17777	0
17778	2
17779	1
17780	1
17781	1
17782	1
17783	1
17784	0
17785	0
17786	3
17787	1
17788	0
17789	1
17790	2
17791	2
17792	2
17793	1
17794	0
17795	0
17796	2
17797	0
17798	0
17799	2
17800	0
17801	0
17802	0
17803	1
17804	0
17805	0
17806	2
17807	1
17808	1
17809	0
17810	0
17811	1
17812	0
17813	2
17814	1
17815	0
17816	0
17817	1
17818	0
17819	0
17820	1
17821	2
17822	0
17823	1
17824	0
17825	0
17826	0
17827	1
17828	2
17829	2
17830	2
17831	0
17832	2
17833	4
17834	2
17835	2
17836	1
17837	2
17838	2
17839	0
17840	1
17841	3
17842	1
17843	2
17844	1
17845	0
17846	1
17847	0
17848	0
17849	3
17850	3
17851	2
17852	0
17853	3
17854	1
17855	2
17856	2
17857	3
17858	1
17859	2
17860	2
17861	2
17862	0
17863	5
17864	0
17865	1
17866	0
17867	0
17868	3
17869	0
17870	1
17871	1
17872	0
17873	1
17874	1
17875	5
17876	4
17877	2
17878	1
17879	3
17880	0
17881	0
17882	1
17883	1
17884	1
17885	0
17886	0
17887	1
17888	0
17889	0
17890	0
17891	0
17892	0
17893	0
17894	1
17895	0
17896	0
17897	0
17898	1
17899	0
17900	1
17901	0
17902	0
17903	0
17904	0
17905	0
17906	0
17907	0
17908	0
17909	0
17910	0
17911	0
17912	0
17913	0
17914	0
17915	0
17916	0
17917	0
17918	0
17919	0
17920	0
17921	0
17922	0
17923	0
17924	0
17925	0
17926	0
17927	0
17928	1
17929	0
17930	0
17931	0
17932	0
17933	0
17934	0
17935	0
17936	0
17937	0
17938	1
17939	0
17940	0
17941	0
17942	0
17943	0
17944	1
17945	0
17946	0
17947	0
17948	0
17949	0
17950	0
17951	0
17952	0
17953	0
17954	0
17955	0
17956	1
17957	0
17958	0
17959	0
17960	0
17961	0
17962	0
17963	0
17964	0
17965	0
17966	0
17967	0
17968	1
17969	0
17970	0
17971	0
17972	0
17973	0
17974	0
17975	0
17976	0
17977	1
17978	0
17979	0
17980	0
17981	0
17982	0
17983	0
17984	0
17985	0
17986	0
17987	0
17988	0
17989	0
17990	0
17991	1
17992	0
17993	0
17994	1
17995	0
17996	0
17997	0
17998	0
17999	1
18000	0
18001	0
18002	0
18003	0
18004	0
18005	2
18006	0
18007	0
18008	0
18009	1
18010	3
18011	0
18012	1
18013	1
18014	1
18015	1
18016	0
18017	3
18018	6
18019	5
18020	3
18021	3
18022	0
18023	1
18024	0
18025	0
18026	1
18027	3
18028	3
18029	3
18030	0
18031	0
18032	1
18033	2
18034	1
18035	0
18036	0
18037	0
18038	0
18039	0
18040	0
18041	0
18042	0
18043	0
18044	0
18045	1
18046	0
18047	0
18048	0
18049	0
18050	0
18051	0
18052	0
18053	0
18054	0
18055	0
18056	1
18057	0
18058	2
18059	4
18060	2
18061	1
18062	3
18063	3
18064	1
18065	4
18066	3
18067	3
18068	0
18069	1
18070	2
18071	0
18072	0
18073	0
18074	2
18075	3
18076	2
18077	2
18078	1
18079	5
18080	7
18081	3
18082	1
18083	1
18084	0
18085	1
18086	0
18087	0
18088	0
18089	0
18090	1
18091	0
18092	1
18093	0
18094	0
18095	0
18096	0
18097	0
18098	1
18099	0
18100	0
18101	0
18102	0
18103	0
18104	0
18105	0
18106	0
18107	1
18108	0
18109	0
18110	0
18111	2
18112	0
18113	0
18114	0
18115	0
18116	0
18117	0
18118	0
18119	0
18120	0
18121	0
18122	0
18123	0
18124	0
18125	0
18126	0
18127	1
18128	0
18129	0
18130	0
18131	0
18132	0
18133	0
18134	0
18135	0
18136	0
18137	0
18138	1
18139	0
18140	1
18141	0
18142	1
18143	0
18144	0
18145	0
18146	0
18147	1
18148	0
18149	0
18150	0
18151	0
18152	0
18153	0
18154	3
18155	0
18156	0
18157	0
18158	0
18159	0
18160	1
18161	1
18162	0
18163	0
18164	0
18165	0
18166	0
18167	0
18168	0
18169	0
18170	0
18171	0
18172	1
18173	0
18174	0
18175	0
18176	0
18177	1
18178	0
18179	1
18180	1
18181	0
18182	0
18183	0
18184	0
18185	1
18186	0
18187	0
18188	0
18189	1
18190	0
18191	0
18192	2
18193	0
18194	0
18195	0
18196	0
18197	0
18198	0
18199	0
18200	0
18201	1
18202	1
18203	0
18204	0
18205	0
18206	0
18207	0
18208	1
18209	1
18210	0
18211	0
18212	3
18213	0
18214	1
18215	2
18216	2
18217	2
18218	1
18219	0
18220	1
18221	2
18222	1
18223	6
18224	1
18225	3
18226	1
18227	1
18228	2
18229	4
18230	3
18231	3
18232	5
18233	4
18234	5
18235	1
18236	2
18237	0
18238	0
18239	0
18240	0
18241	1
18242	1
18243	1
18244	0
18245	0
18246	0
18247	0
18248	0
18249	1
18250	0
18251	0
18252	1
18253	2
18254	0
18255	0
18256	0
18257	1
18258	0
18259	0
18260	1
18261	0
18262	1
18263	1
18264	0
18265	1
18266	2
18267	3
18268	1
18269	2
18270	3
18271	1
18272	2
18273	0
18274	4
18275	3
18276	2
18277	3
18278	7
18279	6
18280	4
18281	8
18282	5
18283	3
18284	5
18285	4
18286	5
18287	2
18288	3
18289	0
18290	0
18291	0
18292	0
18293	0
18294	0
18295	0
18296	0
18297	0
18298	0
18299	0
18300	0
18301	0
18302	0
18303	0
18304	0
18305	0
18306	0
18307	0
18308	0
18309	0
18310	0
18311	0
18312	0
18313	0
18314	0
18315	0
18316	0
18317	0
18318	0
18319	0
18320	0
18321	0
18322	0
18323	0
18324	0
18325	0
18326	1
18327	0
18328	0
18329	0
18330	0
18331	0
18332	0
18333	0
18334	0
18335	0
18336	0
18337	0
18338	0
18339	0
18340	0
18341	0
18342	1
18343	0
18344	0
18345	0
18346	0
18347	0
18348	0
18349	0
18350	0
18351	0
18352	0
18353	0
18354	0
18355	0
18356	0
18357	0
18358	0
18359	0
18360	0
18361	0
18362	0
18363	0
18364	0
18365	0
18366	0
18367	0
18368	0
18369	0
18370	0
18371	0
18372	0
18373	0
18374	0
18375	0
18376	0
18377	0
18378	0
18379	0
18380	0
18381	0
18382	0
18383	0
18384	0
18385	0
18386	0
18387	0
18388	0
18389	0
18390	0
18391	0
18392	0
18393	0
18394	0
18395	0
18396	0
18397	0
18398	0
18399	0
18400	0
18401	0
18402	0
18403	0
18404	0
18405	0
18406	0
18407	0
18408	0
18409	0
18410	0
18411	0
18412	0
18413	0
18414	0
18415	0
18416	0
18417	0
18418	0
18419	0
18420	0
18421	0
18422	0
18423	0
18424	0
18425	0
18426	0
18427	0
18428	1
18429	0
18430	0
18431	0
18432	0
18433	0
18434	0
18435	0
18436	0
18437	0
18438	0
18439	0
18440	0
18441	0
18442	0
18443	0
18444	0
18445	0
18446	0
18447	0
18448	0
18449	0
18450	0
18451	0
18452	0
18453	0
18454	0
18455	0
18456	0
18457	0
18458	0
18459	0
18460	0
18461	0
18462	0
18463	0
18464	0
18465	0
18466	0
18467	0
18468	0
18469	0
18470	0
18471	0
18472	0
18473	0
18474	0
18475	0
18476	0
18477	0
18478	0
18479	0
18480	0
18481	0
18482	0
18483	0
18484	0
18485	0
18486	0
18487	0
18488	0
18489	0
18490	0
18491	0
18492	0
18493	0
18494	0
18495	0
18496	0
18497	0
18498	0
18499	0
18500	0
18501	0
18502	0
18503	0
18504	0
18505	0
18506	0
18507	0
18508	0
18509	0
18510	0
18511	0
18512	0
18513	0
18514	0
18515	0
18516	0
18517	0
18518	0
18519	0
18520	0
18521	0
18522	0
18523	0
18524	0
18525	0
18526	0
18527	0
18528	0
18529	0
18530	0
18531	0
18532	0
18533	0
18534	0
18535	0
18536	0
18537	0
18538	0
18539	0
18540	0
18541	0
18542	0
18543	0
18544	0
18545	0
18546	0
18547	0
18548	0
18549	0
18550	0
18551	0
18552	0
18553	0
18554	0
18555	0
18556	0
18557	0
18558	0
18559	0
18560	0
18561	0
18562	1
18563	0
18564	0
18565	0
18566	0
18567	0
18568	0
18569	0
18570	0
18571	0
18572	0
18573	0
18574	0
18575	0
18576	0
18577	0
18578	0
18579	0
18580	0
18581	0
18582	0
18583	0
18584	0
18585	0
18586	0
18587	0
18588	0
18589	0
18590	0
18591	0
18592	0
18593	0
18594	0
18595	0
18596	0
18597	0
18598	0
18599	0
18600	0
18601	0
18602	0
18603	0
18604	1
18605	1
18606	0
18607	0
18608	0
18609	0
18610	0
18611	0
18612	0
18613	0
18614	0
18615	0
18616	0
18617	0
18618	0
18619	0
18620	0
18621	0
18622	0
18623	0
18624	0
18625	0
18626	0
18627	0
18628	0
18629	0
18630	0
18631	0
18632	0
18633	0
18634	0
18635	0
18636	0
18637	0
18638	0
18639	0
18640	0
18641	0
18642	0
18643	0
18644	0
18645	0
18646	0
18647	0
18648	0
18649	0
18650	1
18651	0
18652	0
18653	0
18654	1
18655	0
18656	0
18657	0
18658	0
18659	0
18660	0
18661	0
18662	0
18663	0
18664	0
18665	0
18666	0
18667	0
18668	0
18669	0
18670	0
18671	0
18672	0
18673	0
18674	0
18675	0
18676	0
18677	0
18678	0
18679	0
18680	0
18681	0
18682	1
18683	0
18684	0
18685	0
18686	0
18687	0
18688	0
18689	0
18690	0
18691	0
18692	0
18693	0
18694	0
18695	0
18696	0
18697	0
18698	0
18699	0
18700	0
18701	1
18702	0
18703	0
18704	0
18705	0
18706	0
18707	0
18708	0
18709	0
18710	0
18711	0
18712	0
18713	0
18714	0
18715	0
18716	0
18717	0
18718	0
18719	0
18720	0
18721	0
18722	0
18723	0
18724	0
18725	0
18726	0
18727	0
18728	0
18729	1
18730	0
18731	0
18732	0
18733	0
18734	0
18735	1
18736	0
18737	0
18738	0
18739	1
18740	0
18741	0
18742	1
18743	0
18744	0
18745	0
18746	0
18747	0
18748	0
18749	0
18750	0
18751	0
18752	0
18753	0
18754	0
18755	0
18756	0
18757	0
18758	0
18759	0
18760	0
18761	0
18762	0
18763	0
18764	0
18765	0
18766	0
18767	0
18768	0
18769	0
18770	0
18771	0
18772	1
18773	0
18774	0
18775	0
18776	0
18777	0
18778	0
18779	0
18780	1
18781	0
18782	0
18783	0
18784	0
18785	0
18786	0
18787	0
18788	0
18789	0
18790	0
18791	0
18792	1
18793	0
18794	0
18795	0
18796	0
18797	0
18798	0
18799	0
18800	0
18801	0
18802	0
18803	0
18804	0
18805	0
18806	0
18807	1
18808	0
18809	0
18810	0
18811	0
18812	0
18813	0
18814	0
18815	0
18816	0
18817	0
18818	0
18819	0
18820	0
18821	0
18822	0
18823	0
18824	0
18825	0
18826	0
18827	0
18828	0
18829	0
18830	0
18831	0
18832	0
18833	0
18834	0
18835	0
18836	0
18837	0
18838	0
18839	0
18840	0
18841	0
18842	0
18843	0
18844	0
18845	0
18846	0
18847	0
18848	1
18849	0
18850	0
18851	0
18852	0
18853	0
18854	0
18855	0
18856	0
18857	1
18858	0
18859	0
18860	0
18861	0
18862	0
18863	0
18864	0
18865	0
18866	1
18867	0
18868	1
18869	0
18870	0
18871	0
18872	0
18873	0
18874	1
18875	0
18876	0
18877	0
18878	0
18879	0
18880	0
18881	0
18882	0
18883	1
18884	0
18885	0
18886	0
18887	1
18888	0
18889	1
18890	0
18891	0
18892	0
18893	2
18894	2
18895	0
18896	0
18897	0
18898	1
18899	0
18900	1
18901	0
18902	1
18903	1
18904	1
18905	0
18906	2
18907	3
18908	0
18909	0
18910	2
18911	0
18912	0
18913	2
18914	1
18915	0
18916	2
18917	4
18918	0
18919	0
18920	0
18921	1
18922	2
18923	2
18924	2
18925	3
18926	1
18927	4
18928	3
18929	2
18930	1
18931	2
18932	0
18933	2
18934	3
18935	3
18936	1
18937	2
18938	2
18939	2
18940	0
18941	4
18942	2
18943	2
18944	5
18945	3
18946	7
18947	2
18948	3
18949	6
18950	0
18951	2
18952	2
18953	2
18954	0
18955	0
18956	0
18957	0
18958	0
18959	0
18960	0
18961	0
18962	0
18963	0
18964	0
18965	0
18966	0
18967	2
18968	0
18969	1
18970	0
18971	1
18972	1
18973	0
18974	0
18975	0
18976	0
18977	1
18978	1
18979	0
18980	1
18981	0
18982	1
18983	0
18984	0
18985	0
18986	0
18987	1
18988	0
18989	0
18990	1
18991	0
18992	1
18993	0
18994	0
18995	0
18996	0
18997	0
18998	0
18999	0
19000	1
19001	1
19002	1
19003	1
19004	0
19005	0
19006	0
19007	0
19008	0
19009	0
19010	0
19011	0
19012	0
19013	0
19014	0
19015	0
19016	0
19017	0
19018	0
19019	0
19020	0
19021	0
19022	0
19023	0
19024	0
19025	0
19026	0
19027	0
19028	0
19029	0
19030	0
19031	0
19032	0
19033	0
19034	0
19035	0
19036	0
19037	0
19038	0
19039	0
19040	0
19041	0
19042	1
19043	0
19044	0
19045	0
19046	0
19047	1
19048	0
19049	0
19050	0
19051	0
19052	0
19053	0
19054	1
19055	0
19056	0
19057	0
19058	0
19059	0
19060	0
19061	0
19062	0
19063	0
19064	0
19065	0
19066	0
19067	0
19068	0
19069	0
19070	0
19071	0
19072	0
19073	1
19074	0
19075	0
19076	0
19077	0
19078	1
19079	0
19080	0
19081	0
19082	0
19083	0
19084	0
19085	0
19086	0
19087	0
19088	0
19089	0
19090	0
19091	0
19092	0
19093	0
19094	0
19095	0
19096	0
19097	0
19098	0
19099	0
19100	0
19101	1
19102	0
19103	0
19104	0
19105	0
19106	0
19107	0
19108	0
19109	0
19110	0
19111	0
19112	1
19113	0
19114	0
19115	1
19116	2
19117	0
19118	0
19119	1
19120	1
19121	0
19122	0
19123	1
19124	1
19125	0
19126	0
19127	2
19128	0
19129	1
19130	1
19131	0
19132	0
19133	1
19134	0
19135	0
19136	0
19137	0
19138	1
19139	0
19140	0
19141	1
19142	0
19143	0
19144	0
19145	2
19146	0
19147	3
19148	3
19149	2
19150	4
19151	4
19152	1
19153	5
19154	2
19155	3
19156	1
19157	2
19158	0
19159	1
19160	2
19161	4
19162	2
19163	3
19164	4
19165	2
19166	1
19167	1
19168	5
19169	2
19170	1
19171	0
19172	0
19173	0
19174	0
19175	0
19176	0
19177	0
19178	0
19179	0
19180	0
19181	0
19182	0
19183	0
19184	0
19185	0
19186	0
19187	0
19188	0
19189	0
19190	0
19191	0
19192	0
19193	0
19194	0
19195	0
19196	0
19197	0
19198	0
19199	0
19200	0
19201	0
19202	0
19203	0
19204	0
19205	0
19206	0
19207	0
19208	0
19209	0
19210	0
19211	0
19212	0
19213	0
19214	0
19215	0
19216	0
19217	0
19218	0
19219	0
19220	0
19221	0
19222	0
19223	0
19224	0
19225	0
19226	0
19227	0
19228	0
19229	0
19230	0
19231	0
19232	0
19233	0
19234	0
19235	0
19236	0
19237	0
19238	0
19239	0
19240	0
19241	0
19242	0
19243	0
19244	0
19245	0
19246	0
19247	0
19248	0
19249	0
19250	0
19251	0
19252	0
19253	0
19254	0
19255	0
19256	0
19257	0
19258	0
19259	0
19260	0
19261	0
19262	0
19263	0
19264	0
19265	0
19266	0
19267	0
19268	0
19269	0
19270	0
19271	0
19272	0
19273	0
19274	0
19275	0
19276	0
19277	0
19278	0
19279	0
19280	0
19281	0
19282	0
19283	0
19284	0
19285	0
19286	0
19287	0
19288	0
19289	0
19290	0
19291	0
19292	0
19293	0
19294	0
19295	0
19296	0
19297	0
19298	0
19299	0
19300	0
19301	0
19302	0
19303	0
19304	0
19305	0
19306	0
19307	0
19308	0
19309	0
19310	0
19311	0
19312	0
19313	0
19314	0
19315	1
19316	0
19317	0
19318	0
19319	0
19320	0
19321	0
19322	0
19323	0
19324	0
19325	0
19326	0
19327	0
19328	0
19329	0
19330	0
19331	0
19332	0
19333	0
19334	0
19335	0
19336	0
19337	0
19338	0
19339	0
19340	0
19341	0
19342	0
19343	0
19344	0
19345	0
19346	0
19347	0
19348	0
19349	0
19350	0
19351	0
19352	0
19353	0
19354	0
19355	0
19356	0
19357	0
19358	0
19359	0
19360	0
19361	0
19362	0
19363	0
19364	0
19365	0
19366	0
19367	0
19368	0
19369	0
19370	0
19371	0
19372	0
19373	0
19374	0
19375	0
19376	0
19377	0
19378	0
19379	0
19380	0
19381	0
19382	0
19383	0
19384	0
19385	0
19386	0
19387	0
19388	0
19389	0
19390	0
19391	0
19392	0
19393	0
19394	0
19395	1
19396	0
19397	0
19398	0
19399	0
19400	0
19401	0
19402	0
19403	0
19404	0
19405	0
19406	1
19407	0
19408	0
19409	0
19410	0
19411	0
19412	0
19413	0
19414	0
19415	0
19416	0
19417	0
19418	0
19419	0
19420	0
19421	0
19422	0
19423	0
19424	0
19425	0
19426	0
19427	0
19428	0
19429	0
19430	0
19431	0
19432	0
19433	0
19434	0
19435	0
19436	0
19437	0
19438	0
19439	0
19440	0
19441	0
19442	0
19443	0
19444	0
19445	0
19446	0
19447	0
19448	0
19449	0
19450	0
19451	0
19452	0
19453	0
19454	0
19455	0
19456	0
19457	0
19458	0
19459	0
19460	0
19461	0
19462	1
19463	0
19464	0
19465	0
19466	0
19467	0
19468	0
19469	0
19470	0
19471	0
19472	0
19473	0
19474	0
19475	0
19476	0
19477	0
19478	0
19479	0
19480	0
19481	0
19482	0
19483	0
19484	0
19485	0
19486	0
19487	0
19488	0
19489	0
19490	1
19491	0
19492	0
19493	0
19494	0
19495	0
19496	0
19497	0
19498	0
19499	0
19500	0
19501	0
19502	0
19503	0
19504	0
19505	0
19506	0
19507	0
19508	0
19509	0
19510	0
19511	0
19512	0
19513	0
19514	0
19515	0
19516	0
19517	0
19518	0
19519	0
19520	0
19521	0
19522	0
19523	0
19524	0
19525	0
19526	0
19527	0
19528	0
19529	0
19530	0
19531	0
19532	0
19533	0
19534	0
19535	0
19536	0
19537	0
19538	0
19539	0
19540	0
19541	0
19542	0
19543	0
19544	0
19545	0
19546	0
19547	0
19548	0
19549	0
19550	0
19551	0
19552	0
19553	0
19554	0
19555	0
19556	0
19557	0
19558	0
19559	0
19560	0
19561	0
19562	0
19563	0
19564	0
19565	0
19566	0
19567	0
19568	0
19569	0
19570	0
19571	0
19572	0
19573	0
19574	0
19575	0
19576	0
19577	0
19578	0
19579	0
19580	0
19581	0
19582	0
19583	0
19584	0
19585	0
19586	0
19587	0
19588	0
19589	0
19590	0
19591	0
19592	0
19593	0
19594	0
19595	0
19596	0
19597	0
19598	0
19599	0
19600	0
19601	0
19602	0
19603	0
19604	0
19605	0
19606	0
19607	0
19608	0
19609	0
19610	0
19611	0
19612	0
19613	0
19614	0
19615	0
19616	0
19617	0
19618	0
19619	0
19620	0
19621	0
19622	1
19623	0
19624	0
19625	0
19626	0
19627	0
19628	0
19629	0
19630	0
19631	0
19632	0
19633	0
19634	0
19635	0
19636	0
19637	0
19638	0
19639	0
19640	0
19641	0
19642	0
19643	0
19644	0
19645	0
19646	0
19647	0
19648	0
19649	0
19650	0
19651	0
19652	0
19653	0
19654	0
19655	0
19656	0
19657	0
19658	0
19659	0
19660	0
19661	0
19662	0
19663	0
19664	0
19665	0
19666	0
19667	0
19668	0
19669	0
19670	0
19671	0
19672	0
19673	0
19674	0
19675	0
19676	0
19677	0
19678	0
19679	0
19680	1
19681	0
19682	0
19683	0
19684	0
19685	0
19686	0
19687	0
19688	0
19689	0
19690	0
19691	0
19692	0
19693	0
19694	0
19695	0
19696	0
19697	0
19698	0
19699	0
19700	0
19701	0
19702	0
19703	0
19704	0
19705	0
19706	0
19707	0
19708	0
19709	0
19710	0
19711	0
19712	0
19713	0
19714	0
19715	0
19716	0
19717	0
19718	0
19719	0
19720	0
19721	0
19722	0
19723	0
19724	0
19725	0
19726	0
19727	0
19728	0
19729	0
19730	0
19731	0
19732	0
19733	0
19734	0
19735	0
19736	0
19737	0
19738	0
19739	0
19740	0
19741	0
19742	0
19743	0
19744	0
19745	0
19746	0
19747	1
19748	0
19749	0
19750	0
19751	0
19752	0
19753	0
19754	0
19755	0
19756	0
19757	0
19758	0
19759	0
19760	0
19761	0
19762	0
19763	0
19764	0
19765	0
19766	0
19767	0
19768	0
19769	0
19770	0
19771	0
19772	0
19773	0
19774	0
19775	0
19776	0
19777	0
19778	0
19779	0
19780	0
19781	0
19782	0
19783	0
19784	0
19785	0
19786	0
19787	0
19788	0
19789	0
19790	0
19791	0
19792	0
19793	0
19794	0
19795	0
19796	0
19797	0
19798	0
19799	0
19800	0
19801	0
19802	0
19803	0
19804	0
19805	0
19806	0
19807	0
19808	1
19809	0
19810	0
19811	0
19812	0
19813	0
19814	0
19815	0
19816	0
19817	0
19818	0
19819	0
19820	0
19821	0
19822	0
19823	1
19824	0
19825	0
19826	0
19827	0
19828	0
19829	1
19830	0
19831	0
19832	0
19833	0
19834	0
19835	1
19836	0
19837	0
19838	0
19839	0
19840	0
19841	0
