sample	amp1	amp2	amp3	amp4	amp5	amp6	amp7	amp8	amp9	amp10	amp11	amp12	amp13	amp14	amp15	amp16	amp17	amp18	amp19	amp20	amp21	amp22	amp23	amp24	amp25	amp26	amp27	amp28	amp29	amp30	amp31	amp32	amp33	amp34	amp35	amp36	amp37	amp38	amp39	amp40	amp41	amp42	amp43	amp44	amp45	amp46	amp47	amp48	amp49	amp50	amp51	amp52	amp53	amp54	amp55	amp56	amp57	amp58	amp59	amp60	amp61	amp62	amp63	amp64	amp65	amp66	amp67	amp68	amp69	amp70	amp71	amp72	amp73	amp74	amp75	amp76	amp77	amp78	amp79	amp80	amp81	amp82	amp83	amp84	amp85	amp86	amp87	amp88	amp89	amp90	amp91	amp92	amp93	amp94	amp95	amp96	amp97	amp98
SC2217	1240.6015625	33630.9023438	27977.0878906	14990.2060547	10259.203125	9792.0966797	6870.7280273	8080.6679688	4045.1452637	20011.3632812	12282.5878906	15033.4082031	1992.2094727	33189.3007812	3692.112793	8109.3129883	14689.6953125	19767.1328125	4072.5112305	8926.0195312	7615.1030273	13310.7919922	6751.0800781	7901.2924805	14195.1464844	5084.0078125	15341.3300781	5363.6494141	2839.4008789	18312.7246094	337.7184448	2218.4121094	14123.0830078	30982.3710938	12207.0195312	589.0254517	17337.9609375	7172.8569336	14144.3525391	17996.15625	14262.5527344	23099.6992188	12507.4921875	46687.7929688	6024.4370117	43751.1523438	26911.3535156	3624.7805176	17789.1328125	20408.9101562	15986.8466797	17242.5761719	32842.5703125	10392.9521484	12043.5214844	11458.5556641	17738.2089844	30004.2382812	2914.6975098	19618.3554688	13142	20598.5839844	13657.6982422	5383.3745117	7960.6357422	2876.0686035	8655.8525391	6852.4345703	8171.0595703	21810.4101562	6842.4731445	16960.5410156	7707.3793945	4509.1645508	20658.046875	461.525116	22770.4140625	11708.2207031	17439.4589844	7314.2568359	6103.40625	16987.8085938	8133.3696289	19190.7714844	5482.6547852	8523.6054688	21876.1855469	13423.3222656	5422.2895508	17266.3964844	2320.9204102	14554.5771484	24679.4101562	8706.0136719	20717.6660156	6391.3598633	13011.5185547	10948.9580078
SC2218	3697.6655273	31645.3496094	15540.2763672	3656.7944336	9879.4150391	2068.9814453	31452.6230469	2984.7062988	20624.546875	14254.3378906	9453.4199219	13820.7705078	3192.3925781	20199.0917969	13120.2636719	2168.9836426	12242.2070312	23753.3066406	10402.03125	3901.1096191	36474.90625	7046.2260742	8766.3886719	12877.3134766	16100.3408203	2585.269043	17656.65625	2526.7717285	10565.7753906	7672.746582	1825	1893.1657715	7728.6147461	3322.0576172	5141.3525391	1946.1102295	3927.7585449	2333.8198242	7440.5585938	1583.4223633	7574.6396484	5901.1953125	7051.0297852	18437.7402344	31238.3574219	7915.2739258	22836.2695312	946.0812988	15514.1025391	13334.8085938	13366.1660156	2929.3071289	26562.6171875	3745.1015625	4736.1259766	5414.2758789	4803.5283203	8179.887207	5877.6635742	4399.7485352	6327.1611328	7048.5356445	10012.7158203	3372.2988281	3788.5483398	1519.1630859	2673.640625	862.6682129	3963.5080566	3752.7126465	6798.0395508	17191.9492188	10250.9150391	8344.2119141	12208.0751953	806.3242188	21609.2363281	1212.9250488	17952.8359375	5108.7163086	2570.5371094	6136.3491211	4371.1230469	3860.9182129	5015.3188477	2457.6257324	10094.2197266	1978.7020264	25755.890625	1171.1644287	3320.0876465	2753.1630859	13035.4189453	1251.1408691	3582.5583496	2776.5600586	4481.527832	15574.8115234
SC2219	3360.9284668	23849.4492188	29492.3183594	1955.1635742	13300.046875	2484.4838867	38321.1289062	5546.340332	24316.140625	17125.2050781	9812.6601562	14276.8789062	3639.1413574	20497.4003906	16343.5537109	2589.0083008	16097.6474609	29249.5410156	12872.6865234	4334.3237305	43537.5039062	8359.2978516	12381.8701172	17493.2597656	23514.3554688	3103.204834	26831.0351562	3865.838623	15153.8242188	11574.1943359	3276.7573242	1771.5828857	17631.9589844	3203.7958984	10355.8115234	2467.1821289	10662.4912109	3250.1367188	14002.2470703	2209.6335449	13151.6337891	6886.8544922	12166.8671875	21406.640625	41249.4414062	8516.4746094	38693.28125	1240.2438965	25651.0683594	15826.6533203	24007.2128906	3526.5541992	42202.9570312	4428.1884766	8841.9833984	8030.5644531	10323.1132812	5247.6171875	10867.6875	2145.1152344	14537.6689453	9762.7587891	18950.7246094	4795.565918	7543.4604492	2300.3217773	6772.7236328	1555.9299316	8673.5566406	5441.3828125	11699.09375	23473.7148438	18028.4550781	9164.9824219	22057.5371094	1207.246582	35941.2695312	1692.2546387	32713.1386719	7958.2880859	4276.4716797	9303.3916016	1269.7192383	6918.8017578	13585.0830078	2128.394043	15255.2099609	1796.9754639	27007.8066406	1096.0639648	4148.1074219	1292.352417	10991.3242188	880.1408691	3451.4223633	562.0844727	7307.1020508	816.1328735
SC2220	2369.6352539	37339.1484375	31577.4140625	10459.9394531	11560.4023438	7213.71875	20200.6035156	9912.3408203	11513.4355469	22510.9257812	12710.9199219	22611.125	4267.7275391	44489.078125	11071.1933594	4306.7490234	14836.3046875	26636.3515625	10587.8076172	8544.5283203	30837.2070312	13713.4765625	12261.3330078	17915.6542969	19154.3125	5239.2451172	20927.8183594	9257.7207031	11897.6699219	19658.1445312	2630.8688965	4505.3618164	16829.8710938	15203.6025391	10409.2558594	3167.5168457	11574.4658203	8067.0620117	13633.0175781	6573.6025391	14172.8945312	21690.4316406	11564.1425781	49558.6015625	25937.015625	36263.6171875	31947.6953125	5834.1992188	23683.5410156	22539.9140625	18535.4804688	14567.2773438	36888.1015625	14021.9902344	10211.4667969	13421	12970.7207031	28911.90625	7564.2197266	16491.84375	10632.6083984	20002.8027344	12096.1425781	6757.7290039	8284.4208984	105.9914169	8022.894043	4212.7290039	8584.6650391	14647.9628906	11899.3544922	20781.9453125	16198.3798828	8391.1416016	19891.84375	854.4018555	27371.9394531	4273.5541992	25852.4941406	9754.4501953	6424.4892578	14666.7353516	8997.2216797	10380.1337891	10096.1181641	5704.6601562	16170.6240234	5008.3061523	17029.6367188	3775.579834	4602.2348633	6483.1323242	10740.3554688	2229.3098145	1794.0291748	686.4666748	4510.3520508	937.0629272
SC2221	1997.1503906	13343.9570312	14142.2998047	1559.9953613	6190.0253906	2481.4470215	25528.3828125	4737.0297852	18672.0859375	11884.2041016	6090.8520508	9125.2666016	1977.7644043	13291.4306641	11012.5644531	2231.300293	8250.8408203	19756.2402344	7723.1347656	3098.0476074	33752.1992188	6167.6787109	6940.0678711	13099.8886719	13535.5595703	2407.7790527	13857.921875	2817.2717285	7942.7666016	7627.5654297	1646.5194092	2216.1154785	5641.6328125	4345.4448242	3438.0917969	2433.855957	2243.5688477	2824.3479004	5145.5058594	1878.9937744	5385.559082	6757.6772461	5151.1430664	23837.203125	28591.703125	9268.1416016	18389.3808594	1258.6625977	12206.0458984	15874.9023438	11765.6123047	5095.8203125	19411.9394531	5913.0722656	4187.890625	6318.9223633	3195.1352539	10518.7294922	3751.9560547	7427.4033203	2735.6208496	10779.6826172	4652.0712891	4164.2470703	4670.425293	361.4248962	2651.3686523	995.4532471	4486.5839844	4620.9682617	6567.6552734	17262.5957031	8470.7324219	7092.2001953	9526.8505859	848.2420044	18510.734375	1806.0449219	10835.5458984	6727.5449219	1981.3668213	6461.8305664	4115.1328125	4038.5776367	4863.7119141	536.5024414	6472.8632812	1010.6081543	16681.3164062	1004.7488403	1819.5457764	1669.647583	2682.5539551	716.87323	493.5048523	304.4266663	2639.2963867	971.8461304
SC2222	3182.0375977	17474.6816406	12857.2255859	2200.4438477	7919.3261719	3003.0598145	32368.7011719	6181.5830078	21775.8085938	15974.3544922	7270.3359375	14132.7998047	2431.2512207	19859.2382812	11877.2685547	2471.3908691	10303.1269531	27242.1894531	8804.2421875	4373.8808594	38338.0703125	8417.8388672	8963.5	17648.8359375	15721.6210938	3137.795166	16924.1777344	3765.8779297	11295.3701172	9319.7470703	1812.4029541	3167.140625	6612.6147461	6027.0209961	3637.3913574	3581.7160645	2739.1594238	4291.3291016	5776.3056641	2257.2111816	5334.7949219	9471.6953125	5491.3203125	25468.7109375	32636.3222656	11299.2695312	23345.3085938	1516.8820801	14139.1289062	22289.8359375	14403.2294922	7369.7451172	26555.2675781	8074.6572266	4570.6430664	8962.3964844	4048.3798828	16341.0810547	5319.0927734	9345.1357422	3102.4597168	12029.4736328	5186.284668	5463.0200195	4334.8422852	396.0171814	2994.1750488	1315.6915283	4540.4970703	6186.8032227	8500.359375	20367.4765625	12366.75	7860.0234375	13761.5917969	1167.8082275	24074.9433594	2077.8613281	18083.7089844	8925.9414062	2830.1047363	8986.1269531	5631.8325195	5199.7626953	8457.1220703	915.029541	12338.3027344	1197.0734863	24965.2675781	2894.1826172	3633.1552734	5255.2905273	6669.855957	1586.2581787	1406.572876	504.2755432	3953.1943359	1167.3006592
SC2223	2728.4699707	17865.1855469	22926.8574219	25542.8964844	12541.1699219	4586.7050781	1411.7741699	4059.651123	789.0982666	20212.75	15324.7480469	3188.3833008	1037.5235596	35193.6015625	673.5376587	8346.1191406	10675.3662109	4428.9501953	3337.8027344	12558.1289062	2958.675293	19537.7792969	3320.4506836	510.9946899	20704.4882812	7999.7993164	14221.6386719	810.4606323	246.2819366	25159.0410156	104.5485458	312.5527649	13959.6142578	44750.4765625	13711.8310547	62.9279671	22957.1542969	2365.1118164	22206.8769531	28633.3222656	10237.9003906	27997.7597656	8241.3496094	29427.5976562	1116.3366699	25542.3691406	26827.5117188	2622.5649414	19523.2910156	12377.5673828	13891.953125	18017.3710938	23304.1113281	1037.5507812	16242.1425781	4762.9438477	16093.296875	14482.5810547	620.5268555	20256.4238281	12934.1367188	31239.8339844	14369.9023438	3150.8127441	8319.2763672	802.8798218	12491.0556641	5414.5512695	14394.4863281	16939.4414062	7389.5913086	12002.5136719	5514.3212891	2423.2058105	35666.0117188	67.2831039	19588.8339844	14871.1386719	8646.6367188	7480.6713867	4095.2053223	33197.7890625	9783.8623047	37306.0664062	901.2227173	4451.7387695	34777.46875	18967.5390625	3037.0615234	20844.3515625	1038.1434326	22884.9121094	32579.8066406	8257.0566406	17406.4082031	1080.333374	33231.5078125	3018.3916016
SC2224	2798.9924316	22517.4492188	11430.5625	31127.8886719	12096.6396484	3973.9123535	1452.3226318	4571.9956055	595.7521362	22290.2714844	13204.8359375	2324.0166016	944.1884766	47599.2773438	852.7042847	10523.2636719	12928.9580078	4932.7685547	4717.8295898	21349.3339844	2771.654541	36017.96875	8871.3769531	224.2712708	24599.5820312	11846.84375	13480.0439453	700.6771851	276.290741	31554.3339844	57.199028	411.7487488	16300.9589844	51710.4023438	20746.1308594	151.0127106	28235.0566406	3291.0185547	33875.3828125	37854.6601562	13549.9443359	36100.4492188	10033.1132812	27348.0761719	996.9698486	35682.9023438	32592.4882812	3437.2805176	20867.859375	7722.3388672	14486.1445312	23186.375	21431.4003906	1600.6811523	21587.3828125	4319.6162109	12597.3271484	18550.6972656	826.102417	22415.9375	10876.3310547	61894.4648438	11435.5332031	5417.4580078	9638.3769531	1082.5235596	12772.2392578	2996.8410645	18081.7089844	21320.8554688	6941.940918	16780.5449219	4254.0180664	3679.8823242	61896.9609375	1033.4976807	19731.9648438	23342.625	6602.1601562	8016.6801758	3939.8996582	55351.2109375	9654.6992188	68802.640625	484.855896	4297.2070312	48377.0195312	33527.9335938	1660.2017822	33952.5898438	763.8685303	36984.0703125	42531.3164062	11340.4082031	12178.1552734	1966.7689209	17106.7871094	8607.2373047
SC2225	1951.1390381	38668.5546875	37217.8398438	21647.7851562	10798.4072266	11416.2949219	8213.8847656	9023.5146484	3479.1281738	23822.6699219	16069.8242188	16076.6787109	3297.3613281	38353.8476562	5846.4248047	9242.1933594	17716.8125	17738.4707031	7419.7172852	9731.1904297	17861.1796875	14879.6611328	9461.2158203	9551.5371094	18349.109375	6681.7226562	18129.5136719	6322.2207031	5384.065918	20382.9765625	1226.0097656	2624.4421387	16461.6699219	32939.703125	13420.8837891	1032.3347168	18666.4707031	6642.3354492	16052.453125	20733.7011719	18365.3164062	24077.7402344	14752.1425781	47655.4140625	12069.4072266	46146.9375	27935.640625	4795.7236328	22457.6210938	24723.890625	17555.046875	19055.6699219	37315.4335938	11220.1396484	13717.2861328	11593.0693359	19601.1875	30589.8613281	4452.0195312	22811.4453125	14585.9599609	23667.9335938	16738.9101562	6598.3427734	9828.3378906	3945.2060547	9725.2675781	15529.4160156	9939.9619141	21776.1328125	10408.1621094	17555.9589844	12624.4599609	6714.4765625	22158.8984375	558.3424683	24147.3632812	12455.7226562	19395.0917969	11132.3916016	8211.1445312	21510.6992188	12186.4140625	20293.7714844	7013.4804688	10752.3789062	24332.6933594	17335.7832031	9693.8203125	18956.21875	4552.8447266	16988.140625	27873.1035156	13649.8642578	25860.5527344	10197.4306641	25042.1953125	6574.8881836
SC2226	3314.2631836	32163.25	18741.3691406	2422.4719238	14815.1904297	4024.7834473	18123.5664062	5442.0126953	10841.7138672	8192.3623047	6939.5639648	17716.5957031	4772.2724609	28972.015625	26518.8066406	2758.901123	14824.7226562	41477.3828125	9197.7304688	8492.0664062	40555.8554688	16823.0175781	13455.7587891	29295.8671875	21060.3984375	3762.9519043	36965.6523438	4690.7836914	16239.3125	12439.0810547	1927.1407471	2090.3466797	13178.3808594	3594.2094727	4543.4926758	3885.4321289	2577.3188477	4711.1674805	8132.6000977	2090.1801758	10189.7636719	7731.3911133	9704.8818359	27168.8242188	34742.765625	7535.0820312	33203.8398438	1119.3983154	15713.7119141	14083.2324219	18854.2421875	4903.3818359	33183.890625	8108.5073242	6400.1513672	12438.5175781	3802.6069336	11790.4726562	4868.2875977	11311.6914062	9258.1416016	11401.3837891	14943.3603516	5866.1113281	5501.5878906	3238.1030273	2241.6589355	1720.4766846	4486.6484375	7188.0849609	6987.4580078	37858.1289062	5744.1474609	14006	17402.6875	1184.1004639	10861.3095703	1291.7191162	22080.7050781	10042.3378906	3766.449707	15934.6083984	7365.0297852	9428.7412109	11868.8955078	5341.4335938	9459.7509766	2042.534668	22355.0917969	1087.2877197	1672.5856934	3103.3745117	10162.296875	1649.8074951	1820.7767334	450.6000061	5094.5742188	1059.0699463
SC2227	3427.8232422	34383.203125	22539.4746094	6138.8457031	9658.9873047	4887.9770508	22528.5390625	8428.5917969	13869.3330078	18373.1660156	12039.2763672	18300.8046875	3788.654541	32000.1386719	10457.8818359	3649.9052734	13741.09375	25435.7597656	10937.4169922	6277.3999023	34725.3867188	10297.2138672	8739.4873047	16207.9091797	17552.3691406	4513.9716797	20873.7382812	5644.456543	10367.2158203	14985.3574219	2053.0290527	2584.8190918	13955.6005859	6414.9370117	7356.8696289	3095.6906738	6493.9311523	4227.6582031	10258.4941406	3088.5715332	10904.6894531	13785.9003906	8712.2509766	37784.375	25024.7285156	20550.2382812	28040.0898438	2172.0893555	18800.0761719	17479.1269531	16168.0126953	8437.0117188	31376.0351562	8431.1787109	7638.2270508	9978.2753906	9470.2099609	17306.8339844	6411.4682617	10806.4765625	6455.9638672	14696.1611328	8420.4755859	5678.621582	6566.7280273	111.9442062	4935.612793	1387.6495361	6449.7944336	7539.4414062	10019.4140625	19864.3339844	13351.4238281	9058.6943359	16525.8769531	776.1506958	24162.0878906	2804.2734375	23760.0136719	8821.2207031	5783.6899414	12559.1855469	7992.059082	6062.6123047	8581.5761719	4412.7978516	17311.3222656	4801.6899414	21782.1933594	3305.4885254	4996.362793	7809.2333984	24244.0859375	2809.746582	7183.5	3879.4089355	9149.3984375	7505.4545898
SC2228	2278.6203613	25980.8828125	21638.9023438	9301.5839844	9495.5380859	7887.1660156	7860.4101562	8703.5869141	4084.5427246	17779.4082031	11852.2841797	14824.2626953	2805.8271484	30984.0839844	5478.7797852	4292.078125	14617.8076172	21143.203125	7042.2509766	7737.9760742	17342.953125	12950.8515625	8101.3642578	9953.1865234	15565.3408203	3426.7470703	15946.4394531	6462.0947266	6206.8369141	19492.6699219	862.262146	2425.1105957	14102.1425781	18021.4863281	6829.246582	1308.5974121	11915.7246094	6946.5839844	12810.7119141	9312.2666016	15526.3730469	16651.4765625	10282.1777344	44492.890625	10939.4824219	39923.8203125	27665.3144531	3639.1259766	19331.3378906	17237.6972656	14882.7275391	14883.8535156	33381.5117188	11166.8984375	11965.0966797	11320.2109375	14132.78125	27516.1582031	3841.1123047	18445.7792969	12154.5849609	19959.8222656	13344.6308594	4307.5537109	8388.0263672	3516.536377	9022.6083984	7099.1166992	6731.3730469	18344.9570312	9922.09375	17737.3632812	11502.3974609	5469.546875	19699.0410156	511.4383545	22181.0566406	7269.2397461	20050.8320312	6421.4594727	6427.5107422	15305.4970703	7407.0786133	13257.6425781	5261.7861328	8143.2460938	20607.9707031	10456.5507812	9141.7675781	11496.6259766	2717.0158691	10146.5332031	23669.5898438	5841.065918	17397.1933594	6434.9023438	10440.1484375	9439.3984375
SC2229	2757.1616211	31432.125	25731.2265625	2928.0187988	10429.9658203	3290.7834473	36999.7226562	7290.1616211	25252.2734375	15467.125	9371.2324219	16248.0830078	3430.994873	23968.0078125	16530.9882812	3056.2387695	14075.6572266	28654.7890625	12801.7714844	7357.9667969	45469.1796875	8017.4287109	9417.6972656	9466.5585938	20029.3183594	3225.2290039	22338.6386719	3877.5432129	12843.5507812	10362.1767578	2289.8059082	3215.1105957	8135.8393555	6256.9526367	6281.3911133	3135.6821289	4809.6982422	3679.0744629	9114.2470703	2528.0061035	9629.0556641	10581.7587891	7808.4829102	31382.7441406	38687.890625	12395.5478516	28304.9648438	1532.9064941	18483.9472656	21604.4160156	15978.1279297	4980.6704102	30368.328125	5663.5654297	5992.8193359	8280.3144531	5276.4321289	12936.3603516	5373.1660156	8056.3349609	9145.9150391	13485.8212891	13635.3818359	5155.4384766	6052.0878906	3362.1159668	4439.8803711	1898.4813232	6406.4648438	6576.6435547	6707.9360352	22958.2285156	7213.4194336	10927.7998047	8292.265625	1210.246582	17992.03125	1707.5280762	14954.2988281	5631.8920898	1997.847168	6398.4233398	3191.3151855	3839.6293945	4958.6113281	1733.3990479	5781.434082	2052.3999023	15460.5791016	723.0274048	892.824707	450.2422791	2272.3693848	474.5680847	524.9271851	369.6577759	2020.3148193	1309.8182373
SC2230	2537.1091309	29633.9179688	23091.7421875	17973.5136719	11686.0595703	7409.6499023	4528.5253906	6923.7832031	1726.2521973	17797.4160156	13007.7636719	9014.5664062	2084.3664551	32868.96875	3323.2526855	6957.2304688	14486.3710938	1986.8016357	5479.1254883	5652.0668945	11149.4746094	15740.3574219	9191.3701172	2840.1118164	17498.9433594	4867.7026367	16381.5654297	2646.3740234	2099.4978027	21267.5429688	446.0291138	1380.0804443	14194.2519531	27185.9003906	13674.0673828	496.1652527	19988.796875	5531.9443359	17126.7773438	18482.5644531	14500.4160156	21812.0722656	10233.9404297	35372.109375	5425.5375977	37598.3671875	28984.484375	3365.2397461	21289.0449219	13258.1513672	14546.765625	14884.1796875	34679.1992188	4695.4492188	15600.3232422	8925.2373047	18023.9179688	22092.6269531	1982.9024658	21996.0996094	13781.3183594	23723.4726562	14212.9736328	4169.0595703	9554.6494141	2111.1459961	11012.3691406	9044.546875	9557.0166016	19985.7929688	9595.5126953	16598.3125	9775.5712891	4161.3295898	26004.2246094	189.8356171	23406.7109375	11442.9511719	16604.2167969	6412.9863281	5960.7685547	19669.7246094	9759.6210938	19535.0742188	1971.144165	5306.3745117	27566.4003906	14615.2451172	4196.6313477	18243.5800781	1873.3146973	14934.3300781	27780.3789062	7992.0986328	23882.8984375	6732.8398438	13242.7412109	5459.7412109
SC2231	3853.5488281	28487.4042969	21253.6875	3456.9719238	10892.5214844	3564.2626953	38597.671875	7514.5107422	25277.0292969	16080.0830078	9537.8916016	16002.5917969	3377.1674805	22508.2851562	17379.4414062	3699.7819824	13733.7558594	31036.4628906	13049.8515625	4904.390625	45784.9023438	8864.8515625	9436.1542969	15880.4736328	17127.8378906	3191.6306152	21405.9746094	3494.1220703	12533.0263672	9952.1669922	2183.3884277	2799.3417969	8876.4863281	5242.0053711	5533.512207	2691.5932617	3920.1811523	3158.4968262	8035.1586914	2239.0124512	8441.1796875	8886.4677734	7322.8569336	27562.0800781	35800.4609375	10008.2509766	27356.1171875	1480.9553223	17277.1289062	19656.6699219	13975.4082031	4649.8725586	28262.3144531	5125.6665039	5747.4790039	7163.9482422	5061.0566406	11830.8378906	6360.1953125	6648.4921875	7042.6450195	10698.7275391	11934.3515625	5236.8364258	4863.2631836	3095.1374512	3856.5161133	1699.2382812	4905.0375977	6734.4414062	8238.2509766	24368.2714844	12364.3701172	12107.7119141	13950.84375	1462.4703369	24885.2363281	2276.4907227	23182.4628906	7692.7163086	3768.6418457	10146.1796875	5835.2661133	4349.409668	7509.2578125	2079.7290039	13049.8632812	2305.3959961	25303.9609375	1583.7305908	2683.6054688	2371.9560547	6513.0361328	1121.666626	1295.8688965	1082.9244385	6154.222168	1475.1817627
SC2232	3805.9472656	29966.3535156	18995.7929688	24557.7148438	13700.1230469	7027.5161133	2201.0092773	7493.6508789	881.3076782	18376.1542969	11860.8642578	6112.1831055	1446.3508301	36378.0625	1674.9193115	8715.1933594	13241.7890625	978.9215088	4223.2871094	7494.1049805	6400.6186523	24398.3574219	11309.6230469	862.6010742	23155.4414062	4980.3974609	15182.4873047	1644.1378174	642.2158813	26509.2890625	85.8058243	2063.3166504	14350.6835938	22961.140625	16312.6621094	177.5932159	23793.9570312	6273.4907227	22521.7285156	22548.2421875	12310.5214844	26853.53125	7153.4384766	33933.8242188	1833.2312012	33687.640625	28456.328125	3132.1870117	19537.609375	7161.4692383	13713.4003906	19687.5214844	34741.9882812	1789.6376953	20287.7597656	6134.5473633	16974.3496094	18677.0351562	817.0244141	27296.3925781	13189.4355469	33535.7695312	12278.6308594	3774.8845215	8598.3378906	1200.9656982	16030.9169922	11276.5322266	12410.5292969	20543.7285156	10006.28125	18675.6875	9730.4736328	2929.5292969	40473.484375	130.1506805	22177.8164062	13390.1464844	12713.9003906	5351.7207031	4301.5415039	26101.7832031	9165.5175781	29808.1171875	762.2270508	3802.605957	43261.3164062	17771.2773438	3063.3859863	22998.3007812	1222.7648926	17887.6953125	39970.2617188	9531.9716797	22519.4375	2633.5644531	28417.1484375	1340.0419922
SC2233	3976.932373	24822.3144531	7303.640625	22924.6210938	14227.8769531	6275.9628906	1868.0690918	5483.1704102	1043.3718262	19258.5332031	11924.0917969	4278.125	1268.994751	35410.5859375	1621.7312012	8259.609375	12090.3330078	314.5826416	4020.246582	6535.019043	5287.2060547	21862.3398438	9146.1914062	552.2553101	19419.3222656	6294.6142578	13413.6435547	1048.2126465	464.7224731	27836.6523438	121.1601944	656.713562	14067.5644531	31937.3300781	16222.2705078	247.9152527	22083.546875	3807.8757324	21608.4179688	23322.1367188	14313.7021484	22879.2734375	8163.965332	28789.8671875	1730.4371338	32983.7773438	26849.7480469	3161.0041504	19326.9628906	7676.2124023	13235.8173828	18966.9257812	28519.6503906	1627.6956787	19152.6210938	5035.6508789	7692.3452148	15453.4550781	1090.7756348	29716.2558594	10625.1972656	35390.6914062	12114.1914062	3390.0915527	9486.4960938	1089.9827881	12095.7646484	5368.2104492	13634.6542969	16679.3515625	10053.4726562	17100.5742188	7897.3618164	3439.1293945	39697.671875	130.9223785	21423.4238281	14664.5957031	10865.6230469	6050.1938477	5021.4628906	31884.5820312	9760.8916016	32201.8398438	843.3143921	3521.7043457	37489.0546875	20025.6933594	4380.1313477	22566.9277344	1396.1832275	21051.2246094	40998.0351562	10138.3193359	23109.2714844	3933.7866211	18831.1757812	4498.0141602
SC2234	566.7556152	8598.7714844	2431.8017578	24498.234375	9362.3476562	115.7926254	241.1658936	184.3574524	221.7820587	1283.6541748	6819.3359375	20.6583328	124.6858673	8433.8535156	169.709671	714.0452881	1401.7230225	25.7066116	750.6726685	955.480957	560.5309448	27456.5527344	3212.3579102	15.6755323	7475.1279297	3272.2329102	4602.1391602	109.4055099	69.1321564	11151.0585938	14.2815533	75.9296494	10001.6464844	8171.1152344	16664.2265625	8.4449148	19262.1074219	455.9937744	41542.53125	4636.5839844	3323.527832	4982.2456055	835.1970215	3688.1894531	124.5276413	8522.7167969	8392.5878906	764.0568848	7396.8032227	1281.4449463	3634.6425781	8860.4423828	8945	223.077301	6390.9287109	246.3275909	2666.5458984	2313.6845703	32.5268288	14396.4609375	7759.1694336	55527.8515625	4646.515625	8127.7529297	2092.6184082	93.8755341	1245.5023193	1496.8131104	3280.7404785	2264.7553711	549.6010132	1116.6239014	1200.28125	324.0058899	42199.8515625	0.1369863	5711.4716797	6271.7001953	477.4891663	2726.3469238	218.4628754	92638.09375	652.3251343	55681.5429688	44.9912682	124.472908	37904.7070312	10373.7675781	112.9517517	3601.8493652	179.4103546	10222.7402344	43745.0273438	1713.9295654	3343.4804688	207.7466736	4223.8520508	3.9580419
SC2235	1838.7481689	17045.328125	27217.0507812	15964.9208984	10625.7714844	6312.4931641	3474.7558594	4999.4550781	1739.7178955	12299.5537109	16522.9355469	6467.0668945	1983.9633789	25980.2539062	4480.1987305	6692.1977539	11994.4648438	7213.4667969	5651.815918	8083.2666016	9451.6806641	11697.1015625	9702.6914062	1824.9946289	19079.6015625	4685.4418945	17442.0390625	2186.0275879	2206.8237305	17402.0761719	255.6844635	576.5979614	15760.1923828	26292.4082031	14036.5654297	146.3305054	20841.5996094	3179.5031738	18759.8007812	15941.9443359	15572.578125	17443.75	11246.4091797	25336.2792969	5409.8139648	26119.9042969	24990.1171875	2457.6057129	21846.0117188	13547.5019531	14777.0898438	14258.5126953	34528.8046875	2423.4880371	16010.9121094	7038.875	22161.2304688	15234.2744141	2308.3122559	17835.4335938	15759.4355469	19332.2460938	17092.1328125	3513.9641113	10677.8857422	1411.4677734	11598.1152344	9272.40625	11329.3837891	16709	2332.576416	13329.65625	8069.96875	3871.6352539	29164.7421875	127.525116	22132.265625	8455.7080078	16125.2597656	6089.6713867	6556.1923828	18121.8359375	7373.7241211	17602.4863281	2421.3754883	4412.1972656	27726.5117188	11831.1914062	5787.9165039	15583.7763672	2298.0439453	13218.4541016	28670.7617188	6960.8261719	19976.2617188	1442.9866943	12578.3056641	6962.8740234
SC2236	1956.5526123	32799.1835938	30713.1191406	11608.0185547	9325.0595703	7246.4101562	10455.8476562	8488.7109375	6307.5942383	20201	12116.9638672	15888.5458984	3896.1569824	32399.9160156	6431.9624023	2853.255127	14366	9331.8720703	8517	7790.2333984	20484.8710938	12297.7021484	10309.5683594	10950.9570312	16467.4121094	5699.5581055	17590.5175781	6327.5078125	7604.5375977	20187.8144531	1152.713623	1969.4069824	15955.234375	15447.046875	10685.0292969	1457.7330322	11923.8662109	4899.0996094	14042.9824219	7330.515625	15325.4160156	21248.3808594	11852.9804688	46649.9414062	15171.5380859	39539.171875	24402.2421875	4407.7236328	19831.25	19173.5722656	16520.0859375	15328.3330078	34490.2460938	11504.734375	11130.6933594	10930.0947266	15871.4189453	21405.1132812	4225.3022461	14026.7119141	13131.0039062	19145.375	15497.7734375	5989.2988281	7724.1796875	4095.1586914	7455.972168	8267.6728516	7396.8867188	16429.2558594	7825.1918945	16841.4960938	12825.0136719	6552.3823242	19124.7695312	446.5570679	23564.4882812	4750.640625	20477.9824219	9545.0048828	6987.2182617	16072.8144531	9221.6103516	17182.9257812	5774.8295898	8482.5126953	20134.2441406	9758.1386719	11236.1445312	9760.9130859	4154.8286133	12647.7578125	24615.3105469	5877.2158203	17415.4570312	8458.0625	9295.2587891	14872.2724609
